Security_ID,Vendor_ID,Vendor_Code,Source_Feed_ID,Price_Type,Exchange_Code,Price_Date,Currency_Code,Price
META,103,StockData,1,Close,IEXG,2025-09-10 00:00:00+00:00,USD,751.95
META,103,StockData,1,High,IEXG,2025-09-10 00:00:00+00:00,USD,765.79
META,103,StockData,1,Low,IEXG,2025-09-10 00:00:00+00:00,USD,751.04
META,103,StockData,1,Open,IEXG,2025-09-11 00:00:00+00:00,USD,755.0
META,103,StockData,1,Close,IEXG,2025-09-11 00:00:00+00:00,USD,750.94
META,103,StockData,1,High,IEXG,2025-09-11 00:00:00+00:00,USD,757.0
META,103,StockData,1,Low,IEXG,2025-09-11 00:00:00+00:00,USD,748.94
META,103,StockData,1,Open,IEXG,2025-09-12 00:00:00+00:00,USD,748.95
META,103,StockData,1,Close,IEXG,2025-09-12 00:00:00+00:00,USD,755.67
META,103,StockData,1,High,IEXG,2025-09-12 00:00:00+00:00,USD,757.48
META,103,StockData,1,Low,IEXG,2025-09-12 00:00:00+00:00,USD,743.89
META,103,StockData,1,Open,IEXG,2025-09-15 00:00:00+00:00,USD,757.57
META,103,StockData,1,Close,IEXG,2025-09-15 00:00:00+00:00,USD,764.91
META,103,StockData,1,High,IEXG,2025-09-15 00:00:00+00:00,USD,773.61
META,103,StockData,1,Low,IEXG,2025-09-15 00:00:00+00:00,USD,752.3
META,103,StockData,1,Open,IEXG,2025-09-16 00:00:00+00:00,USD,767.5
META,103,StockData,1,Close,IEXG,2025-09-16 00:00:00+00:00,USD,778.93
META,103,StockData,1,High,IEXG,2025-09-16 00:00:00+00:00,USD,781.26
META,103,StockData,1,Low,IEXG,2025-09-16 00:00:00+00:00,USD,765.16
META,103,StockData,1,Open,IEXG,2025-09-17 00:00:00+00:00,USD,780.42
META,103,StockData,1,Close,IEXG,2025-09-17 00:00:00+00:00,USD,775.72
META,103,StockData,1,High,IEXG,2025-09-17 00:00:00+00:00,USD,783.29
META,103,StockData,1,Low,IEXG,2025-09-17 00:00:00+00:00,USD,766.59
META,103,StockData,1,Open,IEXG,2025-09-18 00:00:00+00:00,USD,780.75
META,103,StockData,1,Close,IEXG,2025-09-18 00:00:00+00:00,USD,780.09
META,103,StockData,1,High,IEXG,2025-09-18 00:00:00+00:00,USD,788.51
META,103,StockData,1,Low,IEXG,2025-09-18 00:00:00+00:00,USD,773.41
META,103,StockData,1,Open,IEXG,2025-09-19 00:00:00+00:00,USD,786.8
META,103,StockData,1,Close,IEXG,2025-09-19 00:00:00+00:00,USD,778.36
META,103,StockData,1,High,IEXG,2025-09-19 00:00:00+00:00,USD,790.48
